Web ID,Region of Incident,Reported day,Reported Month,Reported Year,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Source Quality,Migration Route,URL,UNSD Geographical Grouping,Longitude,Latitude
50952,North Africa,18,3,2018,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,23.800424000000,18.143748000000
50953,Sub-Saharan Africa,18,3,2018,2,6,2,14,1,1,2,Vehicle Accident,"Ouahigouya, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,13.574530000000,-2.413660000000
50954,Sub-Saharan Africa,18,3,2018,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"Koro, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,14.063995000000,-3.080250000000
44668,Europe,17,3,2018,2,6,2,7,1,1,1,Vehicle Accident,"Highway near Xanthi, Greece, near border with Bulgaria","Reuters, AP",3,Western Balkans,"http://reut.rs/2u2ZdGS, http://bit.ly/2G78Nxi",Southern Europe,41.152142427258,24.887520168262
44669,Mediterranean,17,3,2018,16,3,19,3,5,11,9,Drowning,"Unspecified location off the coast of Agathonisi, Greece","IOM Greece, Hellenic Coast Guard, Reuters, AP",5,Eastern Mediterranean,"http://www.hcg.gr/node/17395, http://bit.ly/2u2YRjw, http://reut.rs/2u2ZdGS",Uncategorized,37.462855742504,27.010840066992
44674,Southeast Asia,17,3,2018,3,6,3,8,2,1,1,Vehicle Accident,"Near kilometer marker 77, Asia Highway 32, Tambon Ban Paeng, Sing Buri Province, Thailand","Bangkok Post, Thailand News, The Nation",3,South-eastern Asia,"https://bit.ly/2GgLdyi, https://bit.ly/2HZeIBS, https://bit.ly/2FWlyvn",South-eastern Asia,14.811862000000,100.448111700000
50950,North Africa,17,3,2018,1,6,1,14,1,1,1,"Starvation, Dehydration, Suffocation","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,24.224424000000,13.972410000000
50951,Sub-Saharan Africa,17,3,2018,1,6,1,14,1,1,1,Vehicle Accident,"Sikasso, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,11.315370000000,-5.665460000000
44667,North Africa,16,3,2018,1,6,1,14,1,1,1,Presumed drowning,"Playa de la Madera, Tinajo, Lanzarote, Canary Islands","EFE, La Provincia, La Voz de Lanzarote",3,Western African,"http://bit.ly/2GHq0uS, http://bit.ly/2tVzsIk, http://bit.ly/2ptEkPt, http://bit.ly/2pvglPS",Uncategorized,29.062086400000,-13.774629600000
50947,North Africa,16,3,2018,1,6,1,14,1,1,1,"Starvation, Dehydration","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,22.223005000000,22.799039000000
50948,North Africa,16,3,2018,1,6,1,14,1,1,1,"Sickness and lack of access to medicines, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,22.019453000000,22.623337000000
50949,Sub-Saharan Africa,16,3,2018,1,6,1,14,1,1,1,Unknown,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,16.975204000000,7.965108000000
44665,Mediterranean,15,3,2018,12,6,12,22,1,1,1,Presumed drowning,Alboran Sea between Morocco and Spain,Caminando Fronteras,4,Western Mediterranean,http://bit.ly/2FDRbtf,Uncategorized,35.519970536120,-2.645016567187
44666,Southeast Asia,15,3,2018,1,6,1,5,1,1,1,Killed by landmine blast,"Railai Para area of Kuruk Pata village, Ali Kadam upazila, Bandarban district, Bangladesh near border with Myanmar","Daily Observer, Benar News, Dhaka Tribune",3,Southern Asia,"http://bit.ly/2tSGqhj, http://bit.ly/2pfD8zQ",Southern Asia,21.675981808557,92.603158813281
44677,US-Mexico Border,15,3,2018,1,6,1,14,1,1,1,Unknown,"Unspecified location near Sarita, Kennedy County, Texas, USA","El Manana, 1800 Migrante",4,Central America to US,https://bit.ly/2pFmOI5,Northern America,27.221700100000,-97.789305900000
44663,Central America,14,3,2018,1,6,1,14,1,1,1,Hit by train,"Train tracks near San Mateo Ixtacalco, Cuautitlán, Estado de México, Mexico","La Jornada, Vanguardia, El Universal",3,Central America to US,"http://bit.ly/2FRCl1P, http://bit.ly/2HCvUgn, http://eluni.mx/2FKYzPG",Central America,19.701724140844,-99.175031290552
44662,US-Mexico Border,13,3,2018,1,6,1,14,1,1,1,Drowning,"Río Bravo, near Reynosa Díaz, Tamaulipas, Mexico","Debate, Hoy Tamaulipas",3,Central America to US,"http://bit.ly/2tJgxAB, http://bit.ly/2FJHup6",Central America,26.216509546108,-98.455060823804
44700,US-Mexico Border,13,3,2018,1,6,1,14,1,1,1,Skeletal remains,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,5,Central America to US,http://www.humaneborders.info/,Northern America,31.339538600000,-110.978347600000
44756,South Asia,13,3,2018,2,6,2,14,1,2,1,Shot,Unspecified location on the Iran-Pakistan border,Samaa,3,Southern Asia,"https://bit.ly/2GOhj1a, https://bit.ly/2qFbvQT",Southern Asia,28.538765009322,62.028221468750
45763,US-Mexico Border,13,3,2018,1,6,1,14,1,1,1,Presumed drowning,"Río Bravo, near 3325 Green Jay Road, Alamo, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,5,Central America to US,,Northern America,26.073688357334,-98.133600069034
50943,North Africa,13,3,2018,1,6,1,14,1,1,1,"Starvation, Dehydration","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,24.921313000000,13.970013000000
50944,North Africa,13,3,2018,1,6,1,14,1,1,1,Sickness and lack of access to medicines,Egyptian Libyan border ,Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,28.955282000000,24.995294000000
50945,Sub-Saharan Africa,13,3,2018,1,6,1,14,1,1,1,Shot or stabbed,"Koro, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,14.625640000000,-7.985540000000
50946,Sub-Saharan Africa,13,3,2018,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"San, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,13.306580000000,-4.892490000000
44659,Europe,12,3,2018,1,6,1,14,1,1,1,Unknown,"Delta of Evros River, Greece - Turkey border",AP,3,Southern Europe,"http://bit.ly/2pbl6xR, https://bit.ly/2IK0SUD",Southern Europe,40.730977330508,26.054894299424
44660,Central America,12,3,2018,1,6,1,14,1,1,1,Unknown,"Federal Highway 200, near Colonia Lumija, Tapachula, Chiapas, Mexico","NVI Noticias, Cuarto Poder",3,Central America to US,"http://bit.ly/2FxDlsH, http://bit.ly/2ImyQyL",Central America,14.904896358320,-92.305992621484
44661,Mediterranean,12,3,2018,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"Hospital in Modica, Sicily, after being rescued off the coast of Libya","Proactiva Open Arms, Ansa",4,Central Mediterranean,"http://bit.ly/2tIL5m3, http://bit.ly/2DmKA0w",Uncategorized,36.839922534108,14.765837528836
50940,North Africa,12,3,2018,2,6,2,14,1,1,1,"Sickness and lack of access to medicines, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,24.764291000000,13.182405000000
50941,North Africa,12,3,2018,2,6,2,14,1,2,1,"Starvation, Dehydration","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,24.081574000000,13.267205000000
50942,North Africa,12,3,2018,1,6,1,14,1,1,1,"Sickness and lack of access to medicines, Vehicle Accident","Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,21.943709000000,27.672666000000
44656,US-Mexico Border,11,3,2018,1,6,1,4,1,1,1,Drowning,"Río Bravo, El Saucito, Coahuila, Mexico","Instituto Nacional de Migración, El Horizonte, Radio Zócalo",5,Central America to US,"http://bit.ly/2HtbaHG,, http://bit.ly/2p8NBMZ, http://bit.ly/2FvNeae",Central America,28.535236599023,-100.405340716030
44657,US-Mexico Border,11,3,2018,1,6,1,1,1,1,1,Unknown,"Sunland Park, near Santa Teresa port of entry, Doña Ana County, New Mexico, USA","News 4 San Antonio, ABC, El Diario de El Paso",3,Central America to US,"http://bit.ly/2IhUjZw, http://bit.ly/2FvgQEG, http://bit.ly/2p448m7",Northern America,31.788914152399,-106.591970136450
44675,US-Mexico Border,10,3,2018,1,6,1,14,1,1,1,Unknown,"Dos Palomas Ranch near Falfurrias, Brooks County, Texas, USA",South Texas Human Rights Center,4,Central America to US,,Northern America,27.153672900000,-98.317252900000
50938,Sub-Saharan Africa,10,3,2018,5,6,5,14,1,1,1,Vehicle Accident,"Sikasso, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,11.315370000000,-5.665460000000
50939,Sub-Saharan Africa,10,3,2018,1,6,1,14,1,1,1,Unknown,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,12.669425000000,-7.909603000000
51643,Southeast Asia,10,3,2018,1,6,1,14,1,1,1,"Starvation, Dehydration, Excessive Physical Abuse","Ranong province, Thailand",Mixed Migration Monitoring Mechanism Initiative (4mi),2,South-eastern Asia,http://www.mixedmigration.org/4mi/,South-eastern Asia,9.952870200000,98.608464100000
51644,Southeast Asia,10,3,2018,1,6,1,14,1,1,1,"Sickness and lack of access to medicines, Starvation","Yongon, Myanmar",Mixed Migration Monitoring Mechanism Initiative (4mi),2,South-eastern Asia,http://www.mixedmigration.org/4mi/,South-eastern Asia,16.866069400000,96.195132000000
45717,US-Mexico Border,9,3,2018,1,6,1,14,1,1,1,Unknown,"Body retrieved in Sonora, Mexico","Tele Progreso, El Heraldo",3,Central America to US,"https://goo.gl/afHw1T, https://bit.ly/2DY9wMc",Central America,31.279770105149,-111.726145071880
50936,North Africa,9,3,2018,1,6,1,14,1,1,1,"Starvation, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,25.234758000000,14.752113000000
50937,Sub-Saharan Africa,9,3,2018,2,6,2,14,1,2,1,Vehicle Accident,"Kayes, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,14.446820000000,-11.437940000000
44672,Mediterranean,8,3,2018,1,6,1,14,1,1,1,Drowning,"Body recovered on a beach in Rota, Cádiz, Spain","Guardia Civil, Europa Press",5,Western Mediterranean,http://bit.ly/2DMnWPj,Uncategorized,36.626580524694,-6.383661708643
44699,US-Mexico Border,8,3,2018,1,6,1,14,1,1,1,Skeletal remains,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,5,Central America to US,http://www.humaneborders.info/,Northern America,32.004028600000,-112.734800400000
44673,US-Mexico Border,7,3,2018,1,6,1,14,1,1,1,Drowning,"Río Bravo, Cage Road and Military Highway, Pharr, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office, CBS 4 News",5,Central America to US,http://bit.ly/2HUgIuX,Northern America,26.068278883330,-98.208758386908
50934,North Africa,7,3,2018,3,6,3,14,1,2,1,"Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter, Suffocation","Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,21.943709000000,27.672666000000
50935,Sub-Saharan Africa,7,3,2018,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"Mopti, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,14.529806000000,-4.196529000000
44650,Middle East,6,3,2018,1,6,1,14,1,1,1,Drowning,"Evros river, Edirne, Turkey, near border with Greece","IOM Turkey, Hurriyet",4,Western Asia,http://bit.ly/2D9OTfu,Western Asia,41.661229137053,26.494259727051
50933,Sub-Saharan Africa,6,3,2018,3,6,3,14,1,1,1,Vehicle Accident,"Sikasso, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,11.315370000000,-5.665460000000
51480,US-Mexico Border,6,3,2018,1,6,1,14,1,1,1,Unknown,"Private ranch in Kenedy County, Texas, USA",Kenedy County Sheriff's Office,5,Central America to US,,Northern America,26.839957161806,-97.858597105643
44649,Central America,5,3,2018,1,6,1,14,1,1,1,Hit by train,"Train tracks near Colonia Gilberto Flores Muñoz, Huimanguillo, Tabasco, Mexico","El Heraldo de Tabasco, Tabasco Hoy",3,Central America to US,"http://bit.ly/2G6FNU5, http://bit.ly/2I94wYl",Central America,17.806507581047,-93.404400065178
50932,Sub-Saharan Africa,5,3,2018,2,6,2,14,1,2,1,Suffocation,"Seguedine, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,20.231415000000,12.843874000000
50930,North Africa,4,3,2018,2,6,2,14,2,1,1,"Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter","Sahara desert, between Ash Shamaliyah and Wadi Halfa, Sudan ",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,21.878414000000,31.612042000000
50931,Sub-Saharan Africa,4,3,2018,2,6,2,14,1,2,1,Shot or stabbed,"Bankass, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Western Africa,http://www.mixedmigration.org/4mi/,Western Africa,12.669425000000,-7.909603000000
44643,Mediterranean,3,3,2018,3,6,3,2,2,1,1,Drowning,"Off the coast of Benzú, Ceuta, Spain","UNHCR Spain, Caminando Fronteras, El Periódico, La Vanguardia",4,Western Mediterranean,"http://bit.ly/2I3EV2N, http://bit.ly/2FTSNw1, http://bit.ly/2Fj7do8",Uncategorized,35.915401186367,-5.380983631274
44648,Mediterranean,3,3,2018,1,21,21,30,4,17,1,Presumed drowning,53 nautical miles off the coast of Libya,"SOS Méditerranée, IOM Italy",4,Central Mediterranean,"http://bit.ly/2H4VLgy, http://bit.ly/2oMrI6u, http://bit.ly/2oQ5GQx",Uncategorized,33.442744459548,12.570127875000
44827,Europe,3,3,2018,1,6,1,14,1,1,1,Presumed drowning,"Evros River, Anthia Apalou beach, Alexandroupolis, Greece-Turkey border",Hellenic Coast Guard,5,Southern Europe,https://bit.ly/2LrTbnZ,Southern Europe,40.730370782836,26.040387704956
50929,Horn of Africa,2,3,2018,1,6,1,14,1,1,1,Shot or stabbed,"Kismayo, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Eastern Africa,http://www.mixedmigration.org/4mi/,Eastern Africa,-0.310591000000,42.396130000000
44647,US-Mexico Border,1,3,2018,1,6,1,14,1,1,1,Unknown,"Reynosa, Tamaulipas, Mexico",La Prensa ,1,Central America to US,http://bit.ly/2FmMpjO,Central America,26.067803724998,-98.299096729639
50925,North Africa,1,3,2018,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,23.800424000000,21.601520000000
50926,North Africa,1,3,2018,1,6,1,14,1,1,1,Fall from vehicle,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,23.392682000000,14.137156000000
50927,North Africa,1,3,2018,2,6,2,14,1,2,1,Suffocation,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,19.635357000000,27.103538000000
50928,North Africa,1,3,2018,3,6,3,14,1,1,1,"Sickness and lack of access to medicines, Excessive Physical Abuse, Sexual abuse","Sahara desert, Egypt, near border with Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,22.295935000000,25.557740000000
51449,North Africa,1,3,2018,2,6,2,14,1,1,1,Sickness and lack of access to medicines,"Kufra District, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,22.019453000000,23.150443000000
44658,US-Mexico Border,28,2,2018,1,6,1,14,1,1,1,Unknown,"La Visnada Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,4,Central America to US,,Northern America,26.829161100000,-98.365447000000
44664,Mediterranean,28,2,2018,1,6,1,14,1,1,1,Presumed drowning,"5 nautical miles northeast of Plage de Bouzedjar, Ain Témouchent, Algeria",Radio Algérienne,1,Western Mediterranean,http://bit.ly/2ItWSI1,Uncategorized,35.612071497907,-1.170012647266
45735,US-Mexico Border,28,2,2018,1,6,1,14,1,1,1,Drowning,"All-American Canal, Calexico, Imperial County, California, USA","Consulado de México en Calexico, Imperial County Coroner's Office",5,Central America to US,,Northern America,32.708410267190,-115.465232894480
50922,North Africa,28,2,2018,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"Kufra District, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,22.669779000000,22.627121000000
50923,North Africa,28,2,2018,1,6,1,14,1,1,1,Suffocation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,21.143170000000,23.823002000000
50924,North Africa,28,2,2018,2,6,2,14,1,2,1,"Sickness and lack of access to medicines, Suffocation, Excessive Physical Abuse","Near Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),2,Northern Africa,http://www.mixedmigration.org/4mi/,Northern Africa,26.910418000000,14.509939000000
44626,Middle East,27,2,2018,6,6,6,4,1,1,4,Hypothermia,"Near Mergasur River, Iraq near border with Turkey","Kurdistan24, Daily Sabah, Rudaw",3,Western Asia,"http://bit.ly/2GPTGoE, http://bit.ly/2GSm7Ct, http://bit.ly/2HT6WKw, http://bit.ly/2ouYrwW",Western Asia,36.969142252002,44.286495544141
